case_id,fraud_flag
SR-19025054-1,0
SR-19025176-1,0
SR-19025289-1,0
SR-19025549-1,0
SR-19028189-1,0
SR-19028198-1,0
SR-19028663-1,0
SR-19030153-1,0
SR-19030403-1,0
SR-19030416-1,0
SR-19030733-1,0
SR-19031182-1,0
SR-19032112-1,0
SR-19033006-1,0
SR-19033345-1,0
SR-19034444-1,0
SR-19034668-1,0
SR-19034801-1,0
SR-19035932-1,0
SR-19036128-1,0
SR-19036506-1,0
SR-19036868-1,0
SR-19037343-1,0
SR-19038452-1,0
SR-19039716-1,0
SR-19039840-1,0
SR-19039887-1,0
SR-19040304-1,0
SR-19040339-1,0
SR-19040372-1,0
SR-19040535-1,0
SR-19040708-1,0
SR-19041156-1,0
SR-19041775-1,0
SR-19042718-1,0
SR-19042871-1,0
SR-19043170-1,0
SR-19043689-1,0
SR-19044462-1,0
SR-19044588-1,0
SR-19045029-1,0
SR-19045124-1,0
SR-19045688-1,0
SR-19047015-1,0
SR-19048229-1,0
SR-19051430-1,0
SR-19053572-1,0
SR-19053579-1,0
SR-19053747-1,0
SR-19054544-1,0
SR-19054957-1,0
SR-19055216-1,0
SR-19055332-1,0
SR-19058562-1,0
SR-19058839-1,0
SR-19059087-1,0
SR-19059242-1,1
SR-19060071-1,0
SR-19061217-1,0
SR-19063529-1,0
SR-19063644-1,0
SR-19064661-1,0
SR-19065645-1,0
SR-19066636-1,0
SR-19066901-1,0
SR-19067460-1,0
SR-19069313-1,0
SR-19069512-1,0
SR-19070114-1,0
SR-19070812-1,0
SR-19071029-1,0
SR-19072714-1,0
SR-19072787-1,0
SR-19073344-1,0
SR-19073640-1,0
SR-19077615-1,0
SR-19080026-1,0
SR-19080032-1,0
SR-19082655-1,0
SR-19082935-1,0
SR-19083070-1,0
SR-19083416-1,0
SR-19083614-1,0
SR-19084470-1,0
SR-19085907-1,1
SR-19087481-1,0
SR-19089062-1,0
SR-19089483-1,0
SR-19089850-1,0
SR-19090416-1,0
SR-19091500-1,0
SR-19094634-1,0
SR-19102106-1,0
SR-19102668-1,0
SR-19104513-1,0
SR-19104564-1,0
SR-19105066-1,0
SR-19105624-1,0
SR-19106051-1,0
SR-19107484-1,0
SR-19107991-1,0
SR-19108905-1,0
SR-19109349-1,0
SR-19109957-1,0
SR-19110076-1,0
SR-19111018-1,0
SR-19111062-1,0
SR-19111503-1,0
SR-19111565-1,0
SR-19112300-1,0
SR-19113738-1,0
SR-19113840-1,0
SR-19113977-1,0
SR-19114590-1,1
SR-19115426-1,0
SR-19115600-1,0
SR-19116132-1,0
SR-19116226-1,0
SR-19116265-1,0
SR-19116356-1,0
SR-19116369-1,0
SR-19116916-1,0
SR-19118251-1,0
SR-19118360-1,0
SR-19118742-1,0
SR-19118869-1,0
SR-19119028-1,0
SR-19119685-1,0
SR-19119842-1,0
SR-19120075-1,0
SR-19120842-1,0
SR-19121362-1,0
SR-19121684-1,0
SR-19121728-1,0
SR-19122050-1,0
SR-19122160-1,0
SR-19122779-1,1
SR-19123355-1,0
SR-19123563-1,0
SR-19124505-1,0
SR-19124653-1,0
SR-19125735-1,0
SR-19126626-1,0
SR-19127260-1,0
SR-19127727-1,0
SR-19127838-1,0
SR-19128646-1,0
SR-19128697-1,0
SR-19128891-1,0
SR-19129062-1,0
SR-19129155-1,0
SR-19129315-1,0
SR-19129587-1,0
SR-19130220-1,0
SR-19131434-1,0
SR-19132233-1,0
SR-19132924-1,0
SR-19133026-1,0
SR-19133342-1,0
SR-19133894-1,0
SR-19134015-1,0
SR-19134281-1,0
SR-19134411-1,0
SR-19135301-1,0
SR-19136885-1,0
SR-19136893-1,0
SR-19136979-1,0
SR-19137182-1,0
SR-19137333-1,0
SR-19137942-1,0
SR-19138437-1,1
SR-19138930-1,0
SR-19139148-1,0
SR-19139313-1,0
SR-19139326-1,0
SR-19139677-1,0
SR-19140114-1,0
SR-19140698-1,0
SR-19141084-1,0
SR-19142117-1,0
SR-19142447-1,0
SR-19142704-1,0
SR-19142717-1,0
SR-19143247-1,0
SR-19143575-1,0
SR-19144798-1,0
SR-19144844-1,0
SR-19145026-1,0
SR-19146744-1,0
SR-19146862-1,0
SR-19147273-1,0
SR-19147814-1,0
SR-19147853-1,0
SR-19147908-1,0
SR-19148015-1,0
SR-19148401-1,0
SR-19149027-1,0
SR-19149796-1,0
SR-19150030-1,0
SR-19150242-1,0
SR-19151096-1,0
SR-19151322-1,0
SR-19151362-1,0
SR-19152851-1,0
SR-19155023-1,0
SR-19155441-1,0
SR-19156653-1,0
SR-19156759-1,0
SR-19158085-1,0
SR-19158301-1,0
SR-19159124-1,0
SR-19159627-1,0
SR-19160763-1,0
SR-19160919-1,0
SR-19161931-1,0
SR-19162161-1,0
SR-19162891-1,0
SR-19164203-1,0
SR-19164805-1,0
SR-19166138-1,0
SR-19168888-1,0
SR-19169064-1,0
SR-19170784-1,0
SR-19173616-1,0
SR-19176280-1,0
SR-19177038-1,0
SR-19177042-1,0
SR-19177193-1,0
SR-19177280-1,0
SR-19177286-1,0
SR-19177428-1,0
SR-19178781-1,0
SR-19180043-1,0
SR-19181143-1,0
SR-19181442-1,0
SR-19182031-1,0
SR-19182351-1,0
SR-19182429-1,0
SR-19182494-1,0
SR-19182888-1,1
SR-19183394-1,0
SR-19183498-1,0
SR-19185496-1,0
SR-19186788-1,0
SR-19187305-1,0
SR-19190021-1,0
SR-19190533-1,0
SR-19190734-1,0
SR-19190858-1,0
SR-19193573-1,0
SR-19193644-1,0
SR-19198688-1,0
SR-19198994-1,0
SR-19199230-1,0
SR-19200000-1,0
SR-19200043-1,0
SR-19200906-1,0
SR-19206061-1,0
SR-19207794-1,0
SR-19209628-1,0
SR-19210944-1,0
SR-19211329-1,0
SR-19211680-1,0
SR-19212920-1,1
SR-19213797-1,0
SR-19214092-1,0
SR-19215377-1,0
SR-19215621-1,0
SR-19215909-1,0
SR-19217179-1,0
SR-19217387-1,0
SR-19217393-1,0
SR-19217680-1,0
SR-19217926-1,0
SR-19218117-1,0
SR-19218589-1,0
SR-19218844-1,0
SR-19222232-1,0
SR-19222669-1,0
SR-19224452-1,0
SR-19224721-1,0
SR-19225157-1,0
SR-19225183-1,0
SR-19225673-1,0
SR-19225753-1,0
SR-19226076-1,0
SR-19226510-1,0
SR-19226929-1,0
SR-19227375-1,0
SR-19227399-1,0
SR-19228947-1,0
SR-19229215-1,0
SR-19229351-1,0
SR-19229744-1,0
SR-19230048-1,0
SR-19230532-1,0
SR-19230813-1,0
SR-19231222-1,0
SR-19231412-1,0
SR-19231503-1,0
SR-19231661-1,0
SR-19231672-1,0
SR-19231875-1,0
SR-19232213-1,0
SR-19232256-1,0
SR-19232488-1,0
SR-19232585-1,1
SR-19232750-1,0
SR-19232819-1,0
SR-19232843-1,0
SR-19233092-1,0
SR-19234475-1,0
SR-19234670-1,0
SR-19236232-1,0
SR-19236385-1,0
SR-19236456-1,0
SR-19236663-1,0
SR-19237127-1,0
SR-19238388-1,0
SR-19239591-1,0
SR-19239926-1,0
SR-19239967-1,1
SR-19240453-1,0
SR-19240857-1,0
SR-19241061-1,0
SR-19242217-1,0
SR-19242683-1,0
SR-19244027-1,0
SR-19245066-1,0
SR-19245502-1,0
SR-19245730-1,0
SR-19245926-1,0
SR-19246403-1,0
SR-19246764-1,0
SR-19246960-1,0
SR-19247836-1,0
SR-19248265-1,0
SR-19248657-1,0
SR-19249132-1,0
SR-19249369-1,0
SR-19249607-1,1
SR-19249630-1,0
SR-19250048-1,0
SR-19250133-1,1
SR-19250538-1,0
SR-19250668-1,0
SR-19250868-1,0
SR-19251706-1,1
SR-19252049-1,0
SR-19252489-1,0
SR-19253384-1,0
SR-19253507-1,0
SR-19253512-1,0
SR-19254150-1,0
SR-19254214-1,0
SR-19256204-1,0
SR-19257125-1,0
SR-19257568-1,0
SR-19257887-1,0
SR-19259735-1,1
SR-19260086-1,0
SR-19260352-1,0
SR-19260405-1,0
SR-19261689-1,0
SR-19261710-1,0
SR-19261946-1,0
SR-19262229-1,0
SR-19262755-1,0
SR-19262780-1,0
SR-19263234-1,0
SR-19263393-1,0
SR-19263592-1,0
SR-19264453-1,0
SR-19264909-1,0
SR-19264950-1,0
SR-19267625-1,0
SR-19267639-1,0
SR-19268274-1,0
SR-19269042-1,0
SR-19269822-1,0
SR-19271248-1,0
SR-19271777-1,0
SR-19271936-1,0
SR-19272280-1,0
SR-19272576-1,0
SR-19272965-1,0
SR-19272986-1,0
SR-19273507-1,0
SR-19274287-1,0
SR-19274312-1,0
SR-19274327-1,0
SR-19274992-1,0
SR-19275532-1,0
SR-19276691-1,0
SR-19277541-1,0
SR-19278202-1,0
SR-19278352-1,0
SR-20800662-1,0
SR-20802701-1,0
SR-20802737-1,0
SR-20802777-1,0
SR-20806567-1,0
SR-20809544-1,0
SR-20822349-1,0
SR-20825514-1,0
SR-20825719-1,0
SR-20831930-1,0
SR-20838399-1,0
SR-20838983-1,0
SR-20838986-1,0
SR-20839554-1,0
SR-20842874-1,0
SR-20843235-1,0
SR-20845719-1,0
SR-20846390-1,0
SR-20847704-1,0
SR-20856749-1,0
SR-20859022-1,0
SR-20859257-1,0
SR-20863485-1,0
SR-20863572-1,0
SR-20865121-1,0
SR-20881418-1,0
SR-20881593-1,0
SR-20882516-1,0
SR-20885215-1,0
SR-20886099-1,0
SR-20886921-1,0
SR-20887985-1,0
SR-20888945-1,0
SR-20889447-1,0
SR-20890934-1,0
SR-20892028-1,0
SR-20894979-1,0
SR-20902189-1,0
SR-20902409-1,0
SR-20902809-1,0
SR-20903113-1,0
SR-20905860-1,0
SR-20906756-1,0
SR-20908210-1,0
SR-20911336-1,0
SR-20912791-1,0
SR-20913721-1,0
SR-20915677-1,0
SR-20919540-1,0
SR-20919726-1,0
SR-20920319-1,0
SR-20920436-1,0
SR-20920658-1,0
SR-20921724-1,0
SR-20923193-1,0
SR-20930902-1,0
SR-20931410-1,0
SR-20932435-1,0
SR-20932499-1,0
SR-20933264-1,0
SR-20934215-1,0
SR-20935614-1,0
SR-20935701-1,1
SR-20935853-1,0
SR-20939231-1,0
SR-20942516-1,1
SR-20943126-1,1
SR-20943147-1,0
SR-20946824-1,0
SR-20948535-1,0
SR-20948701-1,0
SR-20951962-1,0
SR-20952743-1,0
SR-20952975-1,0
SR-20953112-1,0
SR-20953649-1,0
SR-20953883-1,0
SR-20954412-1,0
SR-20955057-1,0
SR-20955449-1,0
SR-20961281-1,0
SR-20961897-1,0
SR-20964183-1,0
SR-20965301-1,0
SR-20967861-1,0
SR-20968459-1,0
SR-20969284-1,0
SR-20971849-1,0
SR-20972780-1,0
SR-20973402-1,0
SR-20973796-1,0
SR-20974477-1,0
SR-20985508-1,0
SR-20986226-1,0
SR-20986879-1,0
SR-20989774-1,0
SR-20992285-1,0
SR-20995995-1,0
SR-20996978-1,0
SR-20999082-1,0
SR-20999461-1,0
SR-20999530-1,0
SR-21001000-1,0
SR-21003069-1,0
SR-21003095-1,0
SR-21009094-1,0
SR-21010139-1,0
SR-21010900-1,0
SR-21011560-1,0
SR-21012642-1,0
SR-21016211-1,0
SR-21016624-1,0
SR-21018032-1,0
SR-21018226-1,0
SR-21019057-1,0
SR-21020605-1,0
SR-21023536-1,0
SR-21024496-1,0
SR-21024961-1,0
SR-21025775-1,0
SR-21025991-1,0
SR-21026242-1,0
SR-21026347-1,0
SR-21032155-1,0
SR-21032293-1,0
SR-21034431-1,0
SR-21034633-1,0
SR-21035886-1,0
SR-21037145-1,0
SR-21038278-1,0
SR-21038989-1,0
SR-21039755-1,0
SR-21043562-1,0
SR-21046516-1,0
SR-21051293-1,0
SR-21052624-1,0
SR-21054995-1,0
SR-21055827-1,0
SR-21059422-1,0
SR-21060613-1,0
SR-21060646-1,0
SR-21062096-1,0
SR-21065852-1,0
SR-21066353-1,0
SR-21067912-1,0
SR-21068002-1,0
SR-21070998-1,0
SR-21073315-1,0
SR-21073547-1,0
SR-21074366-1,0
SR-21074565-1,0
SR-21077375-1,0
SR-21079210-1,0
SR-21079394-1,0
SR-21082056-1,0
SR-21082149-1,0
SR-21090241-1,0
SR-21100607-1,0
SR-21101672-1,0
SR-21104460-1,0
SR-21104936-1,0
SR-21107915-1,0
SR-21108670-1,0
SR-21108814-1,1
SR-21109565-1,0
SR-21112536-1,0
SR-21112941-1,0
SR-21114388-1,0
SR-21117758-1,0
SR-21118461-1,0
SR-21118477-1,0
SR-21118802-1,0
SR-21119466-1,0
SR-21123876-1,0
SR-21126772-1,0
SR-21128036-1,0
SR-21128661-1,0
SR-21130459-1,0
SR-21133759-1,0
SR-21135660-1,0
SR-21140222-1,0
SR-21142012-1,0
SR-21142954-1,0
SR-21143473-1,0
SR-21145742-1,0
SR-21146550-1,0
SR-21150580-1,0
SR-21151147-1,0
SR-21159772-1,0
SR-21163100-1,0
SR-21167302-1,0
SR-21169046-1,0
SR-21171974-1,0
SR-21176031-1,0
SR-21178580-1,0
SR-21179840-1,0
SR-21180138-1,0
SR-21180508-1,0
SR-21187091-1,0
SR-21192456-1,0
SR-21196082-1,0
SR-21196288-1,0
SR-21197250-1,0
SR-21198321-1,0
SR-21198752-1,0
SR-21198896-1,0
SR-21215258-1,0
SR-21220312-1,0
SR-21221717-1,0
SR-21223261-1,0
SR-21230087-1,0
SR-21232024-1,0
SR-21232367-1,0
SR-21232622-1,0
SR-21234183-1,0
SR-21235066-1,0
SR-21239412-1,0
SR-21244970-1,0
SR-21246636-1,0
SR-21250230-1,0
SR-21250388-1,0
SR-21259375-1,0
SR-21259520-1,0
SR-21259599-1,0
SR-21261772-1,0
SR-21264875-1,0
SR-21270868-1,0
SR-21271458-1,0
SR-21273537-1,0
SR-21274627-1,0
SR-21279629-1,0
SR-21282484-1,0
SR-21284646-1,0
SR-21285676-1,0
SR-21289609-1,0
SR-21291711-1,0
SR-21292370-1,0
SR-21293355-1,0
SR-21295374-1,0
SR-21299690-1,0
SR-21300618-1,0
SR-21304317-1,0
SR-21304658-1,0
SR-21304661-1,0
SR-21309651-1,0
SR-21311672-1,0
SR-21312985-1,0
SR-21316690-1,0
SR-21318151-1,0
SR-21318164-1,0
SR-21318520-1,0
SR-21331228-1,0
SR-21332506-1,0
SR-21332817-1,0
SR-21332985-1,0
SR-21333218-1,0
SR-21334790-1,0
SR-21336342-1,0
SR-21337517-1,0
SR-21338449-1,0
SR-21341238-1,0
SR-21342203-1,0
SR-21342428-1,0
SR-21343209-1,0
SR-21344579-1,0
SR-21344782-1,0
SR-21347223-1,0
SR-21350013-1,0
SR-21352566-1,0
SR-21353349-1,0
SR-21355750-1,0
SR-21356750-1,0
SR-21357473-1,0
SR-21358330-1,0
SR-21362921-1,0
SR-21367242-1,0
SR-21367931-1,0
SR-21378225-1,0
SR-21379109-1,0
SR-21379761-1,0
SR-21381606-1,0
SR-21382774-1,0
SR-21383813-1,0
SR-21385061-1,0
SR-21387961-1,0
SR-21388905-1,0
SR-21390822-1,0
SR-21394363-1,0
SR-21394464-1,0
SR-21396942-1,0
SR-21398131-1,0
SR-21398391-1,0
SR-21399457-1,0
SR-21404324-1,0
SR-21404929-1,0
SR-21409719-1,0
SR-21415928-1,0
SR-21418419-1,0
SR-21420220-1,0
SR-21420811-1,0
SR-21420955-1,0
SR-21423455-1,0
SR-21423907-1,0
SR-21429220-1,0
SR-21429695-1,0
SR-21431598-1,0
SR-21431774-1,0
SR-21431912-1,0
SR-21432306-1,0
SR-21433062-1,0
SR-21439872-1,0
SR-21448599-1,0
SR-21448736-1,0
SR-21449391-1,0
SR-21452422-1,0
SR-21452809-1,0
SR-21454529-1,0
SR-21457667-1,0
SR-21459464-1,0
SR-21461093-1,0
SR-21462672-1,0
SR-21469231-1,0
SR-21469761-1,0
SR-21471423-1,0
SR-21476117-1,0
SR-21479551-1,0
SR-21480410-1,0
SR-21481767-1,0
SR-21482828-1,0
SR-21483604-1,0
SR-21484072-1,0
SR-21485690-1,0
SR-21486961-1,0
SR-21492086-1,0
SR-21495556-1,0
SR-21500695-1,0
SR-21506278-1,0
SR-21506700-1,0
SR-21510695-1,0
SR-21513014-1,0
SR-21516387-1,0
SR-21516465-1,0
SR-21518588-1,0
SR-21518607-1,0
SR-21519641-1,0
SR-21519899-1,0
SR-21521964-1,0
SR-21533806-1,0
SR-21534825-1,0
SR-21546557-1,0
SR-21549202-1,0
SR-21552379-1,0
SR-21554180-1,0
SR-21556057-1,0
SR-21557692-1,0
SR-21558039-1,0
SR-21559521-1,0
SR-21560261-1,0
SR-21560778-1,0
SR-21561570-1,0
SR-21561738-1,0
SR-21562722-1,0
SR-21564409-1,0
SR-21565577-1,0
SR-21567745-1,0
SR-21650222-1,0
SR-21657408-1,0
SR-21658433-1,0
SR-21658953-1,0
SR-21659027-1,0
SR-21659642-1,0
SR-21660003-1,0
SR-21660089-1,0
SR-21660401-1,0
SR-21661258-1,0
SR-21661396-1,0
SR-21662113-1,0
SR-21663175-1,0
SR-21664747-1,0
SR-21666550-1,0
SR-21668386-1,0
SR-21670092-1,0
SR-21671419-1,0
SR-21672530-1,0
SR-21674812-1,0
SR-21675087-1,0
SR-21675206-1,0
SR-21677760-1,0
SR-21680249-1,0
SR-21681753-1,0
SR-21688446-1,0
SR-21690344-1,0
SR-21696142-1,0
SR-21700833-1,0
SR-21704188-1,0
SR-21705237-1,0
SR-21709618-1,0
SR-21713471-1,0
SR-21713759-1,0
SR-21714430-1,0
SR-21716226-1,0
SR-21717618-1,0
SR-19516350-1,0
SR-19516365-1,0
SR-19516599-1,1
SR-19516605-1,0
SR-19516607-1,0
SR-19516906-1,0
SR-19516991-1,0
SR-19516998-1,0
SR-19517325-1,0
SR-19517517-1,0
SR-19517544-1,0
SR-19517677-1,0
SR-19517948-1,0
SR-19518387-1,0
SR-19518479-1,0
SR-19518535-1,0
SR-19518614-1,0
SR-19518649-1,0
SR-19518833-1,0
SR-19519108-1,0
SR-19519208-1,0
SR-19519614-1,0
SR-19520178-1,0
SR-19520324-1,0
SR-19520690-1,0
SR-19520775-1,0
SR-19521957-1,0
SR-19522863-1,0
SR-19523003-1,0
SR-19524721-1,0
SR-19525527-1,0
SR-19527300-1,0
SR-19528826-1,0
SR-19529052-1,0
SR-19529358-1,0
SR-19530464-1,0
SR-19530591-1,0
SR-19531091-1,0
SR-19531497-1,0
SR-19531554-1,0
SR-19533355-1,0
SR-19533515-1,0
SR-19533561-1,0
SR-19533828-1,0
SR-19533950-1,0
SR-19534198-1,0
SR-19534313-1,0
SR-19534894-1,0
SR-19535477-1,0
SR-19535573-1,0
SR-19535650-1,0
SR-19536024-1,0
SR-19536164-1,0
SR-19537337-1,0
SR-19537480-1,0
SR-19537611-1,0
SR-19537917-1,0
SR-19538283-1,0
SR-19538723-1,0
SR-19538861-1,0
SR-19538883-1,0
SR-19539032-1,0
SR-19539058-1,0
SR-19539695-1,0
SR-19539713-1,0
SR-19540027-1,0
SR-19542563-1,0
SR-19543228-1,1
SR-19543329-1,0
SR-19544081-1,0
SR-19545507-1,0
SR-19547032-1,0
SR-19547672-1,0
SR-19548618-1,0
SR-19550544-1,0
SR-19550725-1,0
SR-19555387-1,0
SR-19557994-1,0
SR-19558195-1,0
SR-19559799-1,0
SR-19561100-1,0
SR-19561745-1,0
SR-19561920-1,0
SR-19561982-1,0
SR-19563411-1,0
SR-19563449-1,0
SR-19564556-1,0
SR-19566169-1,0
SR-19566177-1,1
SR-19566735-1,0
SR-19566917-1,0
SR-19567787-1,0
SR-19567847-1,0
SR-19568101-1,0
SR-19568465-1,0
SR-19568826-1,0
SR-19569026-1,0
SR-19570823-1,1
SR-19570824-1,0
SR-19570938-1,0
SR-19571040-1,0
SR-19571222-1,0
SR-19571713-1,0
SR-19571982-1,0
SR-19572714-1,0
SR-19573464-1,0
SR-19573491-1,1
SR-19574575-1,0
SR-19575324-1,1
SR-19575479-1,0
SR-19576041-1,0
SR-19577008-1,0
SR-19578142-1,0
SR-19583161-1,0
SR-19584011-1,0
SR-19585914-1,0
SR-19586094-1,0
SR-19586377-1,0
SR-19586640-1,0
SR-19586824-1,0
SR-19586958-1,0
SR-19587213-1,0
SR-19588050-1,0
SR-19588260-1,0
SR-19588939-1,0
SR-19589694-1,0
SR-19589793-1,0
SR-19590684-1,0
SR-19591048-1,0
SR-19591317-1,0
SR-19591457-1,0
SR-19591464-1,0
SR-19591629-1,0
SR-19593368-1,0
SR-19596820-1,0
SR-19596847-1,0
SR-19597024-1,0
SR-19597036-1,0
SR-19597180-1,0
SR-19598346-1,0
SR-19599108-1,0
SR-19599201-1,0
SR-19599327-1,1
SR-19599350-1,0
SR-19600633-1,0
SR-19600806-1,0
SR-19601090-1,0
SR-19602138-1,0
SR-19602193-1,0
SR-19602839-1,0
SR-19602879-1,0
SR-19606498-1,0
SR-19606509-1,0
SR-19606752-1,0
SR-19607052-1,0
SR-19607330-1,0
SR-19608437-1,0
SR-19610973-1,0
SR-19611120-1,0
SR-19611933-1,0
SR-19612368-1,0
SR-19612603-1,0
SR-19612961-1,0
SR-19613162-1,0
SR-19615220-1,0
SR-19615379-1,0
SR-19616071-1,0
SR-19616375-1,0
SR-19616714-1,0
SR-19617267-1,0
SR-19617945-1,0
SR-19618316-1,0
SR-19619066-1,0
SR-19619681-1,0
SR-19619976-1,0
SR-19620696-1,1
SR-19621236-1,0
SR-19621512-1,0
SR-19621905-1,0
SR-19621995-1,0
SR-19622274-1,0
SR-19622763-1,0
SR-19622905-1,0
SR-19623439-1,0
SR-19623760-1,0
SR-19623941-1,0
SR-19624055-1,0
SR-19624129-1,0
SR-19624591-1,0
SR-19625270-1,1
SR-19625806-1,0
SR-19625819-1,0
SR-19626056-1,0
SR-19626118-1,0
SR-19626132-1,0
SR-19626143-1,0
SR-19626178-1,1
SR-19626602-1,0
SR-19627284-1,1
SR-19628821-1,0
SR-19629735-1,0
SR-19630562-1,0
SR-19630590-1,0
SR-19630648-1,0
SR-19630945-1,0
SR-19631124-1,0
SR-19631440-1,0
SR-19631731-1,0
SR-19632147-1,0
SR-19633114-1,0
SR-19633326-1,0
SR-19633722-1,0
SR-19636169-1,0
SR-19636725-1,0
SR-19636866-1,0
SR-19638028-1,0
SR-19638463-1,0
SR-19638572-1,0
SR-19638784-1,0
SR-19638913-1,0
SR-19639032-1,0
SR-19639489-1,0
SR-19640278-1,0
SR-19641135-1,0
SR-19641363-1,0
SR-19641697-1,0
SR-19642961-1,0
SR-19643120-1,0
SR-19643310-1,0
SR-19645051-1,0
SR-19645246-1,0
SR-19645390-1,0
SR-19647021-1,0
SR-19647969-1,0
SR-19648534-1,0
SR-19648849-1,0
SR-19650088-1,0
SR-19650143-1,0
SR-19650355-1,0
SR-19651090-1,0
SR-19653002-1,0
SR-19653611-1,0
SR-19654213-1,0
SR-19657147-1,0
SR-19657217-1,0
SR-19658714-1,0
SR-19659386-1,0
SR-19659786-1,0
SR-19662698-1,0
SR-19663026-1,0
SR-19663151-1,0
SR-19663560-1,0
SR-19664013-1,0
SR-19665799-1,0
SR-19666347-1,0
SR-19666424-1,0
SR-19666888-1,0
SR-19667141-1,0
SR-19667318-1,0
SR-19667380-1,0
SR-19668077-1,0
SR-19669068-1,0
SR-19669993-1,0
SR-19670005-1,0
SR-19671128-1,0
SR-19671142-1,0
SR-19671271-1,0
SR-19671462-1,0
SR-19671981-1,0
SR-19672346-1,0
SR-19672420-1,0
SR-19673153-1,0
SR-19673942-1,0
SR-19673952-1,0
SR-19674185-1,0
SR-19674643-1,0
SR-19674973-1,0
SR-19676544-1,0
SR-19678540-1,0
SR-19680015-1,0
SR-19680589-1,0
SR-19680683-1,0
SR-19681139-1,0
SR-19681430-1,0
SR-19682153-1,0
SR-19682159-1,0
SR-19684269-1,0
SR-19684987-1,0
SR-19685715-1,0
SR-19685738-1,0
SR-19685748-1,0
SR-19685750-1,0
SR-19686118-1,0
SR-19686485-1,0
SR-19686681-1,0
SR-19686888-1,0
SR-19686955-1,0
SR-19687438-1,0
SR-19688339-1,0
SR-19689078-1,0
SR-19689773-1,0
SR-19689797-1,0
SR-19689822-1,0
SR-19690693-1,0
SR-19690853-1,0
SR-19691125-1,0
SR-19691402-1,0
SR-19691408-1,0
SR-19692969-1,1
SR-19693699-1,0
SR-19694457-1,0
SR-19694656-1,0
SR-19694660-1,0
SR-19695699-1,0
SR-19695718-1,0
SR-19695775-1,0
SR-19695832-1,0
SR-19696627-1,0
SR-19697683-1,0
SR-19698476-1,0
SR-19698882-1,1
SR-19699296-1,0
SR-19699903-1,0
SR-19701297-1,0
SR-19702844-1,0
SR-19702895-1,0
SR-19703216-1,0
SR-19703316-1,0
SR-19703387-1,0
SR-19703604-1,0
SR-19703619-1,1
SR-19703918-1,0
SR-19705278-1,0
SR-19705363-1,0
SR-19705370-1,0
SR-19705542-1,0
SR-19705732-1,0
SR-19706237-1,0
SR-19707011-1,0
SR-19707028-1,0
SR-19707271-1,0
SR-19707475-1,0
SR-19708317-1,1
SR-19708452-1,0
SR-19708530-1,0
SR-19708861-1,0
SR-19709288-1,0
SR-19709876-1,0
SR-19710198-1,0
SR-19711460-1,0
SR-19711489-1,0
SR-19711552-1,0
SR-19712296-1,0
SR-19712656-1,0
SR-19712821-1,0
SR-19713040-1,1
SR-19713358-1,0
SR-19713410-1,0
SR-19713574-1,1
SR-19714185-1,0
SR-19714286-1,0
SR-19714406-1,0
SR-19714783-1,0
SR-19714842-1,0
SR-19715599-1,0
SR-19717088-1,0
SR-19717161-1,0
SR-19717615-1,0
SR-19719543-1,0
SR-19720916-1,0
SR-19721940-1,0
SR-19721960-1,0
SR-19722184-1,0
SR-19723035-1,0
SR-19723632-1,0
SR-19724017-1,0
SR-19724842-1,0
SR-19724976-1,0
SR-19725209-1,0
SR-19725316-1,0
SR-19726661-1,0
SR-19726902-1,0
SR-19727119-1,0
SR-19727353-1,0
SR-19727644-1,0
SR-19728299-1,0
SR-19729051-1,0
SR-19729072-1,0
SR-19730419-1,0
SR-19730999-1,0
SR-19731148-1,0
SR-19731180-1,0
SR-19731393-1,0
SR-19731442-1,0
SR-19731685-1,0
SR-19732227-1,0
SR-19732756-1,0
SR-19733039-1,0
SR-19733092-1,0
SR-19733655-1,0
SR-19734121-1,0
SR-19734209-1,0
SR-19734610-1,0
SR-19734720-1,0
SR-19734782-1,0
SR-19736750-1,0
SR-19736816-1,0
SR-19737066-1,0
SR-19737212-1,0
SR-19737243-1,0
SR-19737551-1,0
SR-19739355-1,0
SR-19739480-1,0
SR-19740510-1,0
SR-19740650-1,0
SR-19740674-1,0
SR-19740799-1,0
SR-19740942-1,0
SR-19741055-1,0
SR-19741166-1,0
SR-19741352-1,0
SR-19741757-1,0
SR-19741775-1,0
SR-19742906-1,0
SR-19743164-1,0
SR-19743431-1,0
SR-19743509-1,0
SR-19743639-1,0
SR-19744159-1,0
SR-19746122-1,0
SR-19746418-1,0
SR-19746880-1,1
SR-19746922-1,0
SR-19747415-1,0
SR-19747838-1,0
SR-19748299-1,0
SR-19749157-1,0
SR-19749343-1,0
SR-19749899-1,0
SR-19750348-1,0
SR-19750360-1,0
SR-19750380-1,0
SR-19750653-1,0
SR-19751032-1,0
SR-19752858-1,0
SR-19753900-1,0
SR-19754440-1,0
SR-19754678-1,0
SR-19755190-1,0
SR-19755650-1,0
SR-19755878-1,0
SR-19756098-1,0
SR-19756221-1,0
SR-19756233-1,0
SR-19756821-1,0
SR-19756960-1,0
SR-19758660-1,0
SR-19759949-1,0
SR-19760217-1,0
SR-19760803-1,0
SR-19761178-1,0
SR-19762040-1,0
SR-19762470-1,0
SR-19763604-1,0
SR-19764410-1,0
SR-19766365-1,0
SR-19766475-1,0
SR-19769293-1,0
SR-19771071-1,0
SR-19771622-1,0
SR-19771683-1,0
SR-19772021-1,0
